;;;;;;;;;;;
;;HOc2;LGOc6;;;HOc2;LGOc6;;;HOc2;LGOc6
 	42.468,02 ;8/4/16 0:30;1,1581;361,75;;4/8/16 0:30;1,1587;362,25;;4/12/16 14:00;1388;465
 	42.468,04 ;8/4/16 1:00;1,1583;361,75;;4/8/16 1:00;1,159;362,25;;4/12/16 14:30;6436;450
 	42.468,06 ;8/4/16 1:30;1,1583;362;;4/8/16 1:30;1,1598;362,5;;4/12/16 15:00;1272;220
 	42.468,08 ;8/4/16 2:00;1,1571;361,75;;4/8/16 2:00;1,1578;362,25;;4/12/16 15:30;1838;158
 	42.468,10 ;8/4/16 2:30;1,159;362;;4/8/16 2:30;1,1602;362,5;;4/12/16 16:00;273;27
 	42.468,13 ;8/4/16 3:00;1,1583;362;;4/8/16 3:00;1,1589;362,25;;4/12/16 16:30;56;24
 	42.468,15 ;8/4/16 3:30;1,1697;365,75;;4/8/16 3:30;1,1707;366;;4/12/16 17:00;741;31
 	42.468,17 ;8/4/16 4:00;1,1716;366,25;;4/8/16 4:00;1,1724;366,75;;4/12/16 17:30;741;31
 	42.468,19 ;8/4/16 4:30;1,1785;368;;4/8/16 4:30;1,1793;368,5;;4/12/16 18:00;741;8
 	42.468,21 ;8/4/16 5:00;1,1768;367,5;;4/8/16 5:00;1,178;368;;4/12/16 18:30;32;8
 	42.468,23 ;8/4/16 5:30;1,176;367;;4/8/16 5:30;1,1767;367,25;;4/12/16 19:00;1;8
 	42.468,25 ;8/4/16 6:00;1,1766;367,25;;4/8/16 6:00;1,1772;367,75;;4/12/16 19:30;1;8
 	42.468,27 ;8/4/16 6:30;1,1769;367,25;;4/8/16 6:30;1,1777;367,75;;4/12/16 20:00;1;8
 	42.468,29 ;8/4/16 7:00;1,1788;367,75;;4/8/16 7:00;1,1794;368,25;;4/12/16 20:30;10;8
 	42.468,31 ;8/4/16 7:30;1,1785;367,75;;4/8/16 7:30;1,179;368;;4/12/16 21:00;44;8
 	42.468,33 ;8/4/16 8:00;1,1816;368,25;;4/8/16 8:00;1,182;368,75;;4/12/16 21:30;8;8
 	42.468,35 ;8/4/16 8:30;1,1853;369,75;;4/8/16 8:30;1,1859;370,25;;4/12/16 22:00;4;2
 	42.468,38 ;8/4/16 9:00;1,1918;371,75;;4/8/16 9:00;1,1923;372;;4/12/16 22:30;15;2
 	42.468,40 ;8/4/16 9:30;1,1967;373;;4/8/16 9:30;1,1971;373,25;;4/12/16 23:00;13;2
 	42.468,42 ;8/4/16 10:00;1,1927;372,25;;4/8/16 10:00;1,1933;372,5;;4/12/16 23:30;23;2
 	42.468,44 ;8/4/16 10:30;1,2054;375,75;;4/8/16 10:30;1,2059;376,25;;4/13/16 0:00;23;3
 	42.468,46 ;8/4/16 11:00;1,2109;377,5;;4/8/16 11:00;1,2112;377,75;;4/13/16 0:30;12;3
 	42.468,48 ;8/4/16 11:30;1,2169;379;;4/8/16;1,2174;379,25;;4/13/16;13;3
 	42.468,50 ;8/4/16 12:00;1,2073;376,25;;4/8/16 12:00;1,2076;376,75;;4/13/16 1:30;20;20
 	42.468,52 ;8/4/16 12:30;1,2105;377;;4/8/16 12:30;1,211;377,25;;4/13/16 2:00;7;26
 	42.468,54 ;8/4/16 13:00;1,214;378;;4/8/16 13:00;1,2145;378,25;;4/13/16 2:30;54;12
 	42.468,56 ;8/4/16 13:30;1,2075;376,5;;4/8/16 13:30;1,208;376,75;;4/13/16 3:00;93;38
 	42.468,58 ;8/4/16 14:00;1,2059;376,25;;4/8/16 14:00;1,2062;376,5;;4/13/16 3:30;47;104
 	42.468,60 ;8/4/16 14:30;1,212;377,75;;4/8/16 14:30;1,2123;378,25;;4/13/16 4:00;337;87
 	42.468,63 ;8/4/16 15:00;1,2074;376,25;;4/8/16 15:00;1,2079;376,75;;4/13/16 4:30;220;1485
 	42.468,65 ;8/4/16 15:30;1,2051;376;;4/8/16 15:30;1,2056;376,5;;4/13/16 5:00;73;178
 	42.468,67 ;8/4/16 16:00;1,2054;375,75;;4/8/16 16:00;1,2059;376,25;;4/13/16 5:30;420;259
 	42.468,69 ;8/4/16 16:30;1,2053;375,75;;4/8/16 16:30;1,2058;376,25;;4/13/16 6:00;177;408
 	42.468,71 ;8/4/16 17:00;1,2085;376,5;;4/8/16 17:00;1,2086;377,5;;4/13/16 6:30;109;363
 	42.468,73 ;8/4/16 17:30;1,2085;376,75;;4/8/16 17:30;1,2086;377,5;;4/13/16 7:00;55;29
 	42.468,75 ;8/4/16 18:00;1,2085;376,5;;4/8/16 18:00;1,2086;377,75;;4/13/16 7:30;131;285
 	42.470,77 ;10/4/16 18:30;1,216;379,5;;4/10/16 18:30;1,2172;380,25;;4/13/16 8:00;648;214
 	42.470,79 ;10/4/16 19:00;1,2194;380,5;;4/10/16 19:00;1,2202;381,25;;4/13/16 8:30;890;132
 	42.470,81 ;10/4/16 19:30;1,2181;380,25;;4/10/16 19:30;1,2191;381;;4/13/16 9:00;1477;74
 	42.470,83 ;10/4/16 20:00;1,2172;380;;4/10/16 20:00;1,218;380,5;;4/13/16 9:30;2298;53
 	42.470,85 ;10/4/16 20:30;1,2169;379,75;;4/10/16 20:30;1,2175;380,25;;4/13/16 10:00;4799;167
 	42.470,88 ;10/4/16 21:00;1,2154;379,5;;4/10/16 21:00;1,2159;380;;4/13/16 10:30;2495;123
 	42.470,90 ;10/4/16 21:30;1,2112;378,25;;4/10/16 21:30;1,2119;378,75;;4/13/16 11:00;10255;1894
 	42.470,92 ;10/4/16 22:00;1,2111;378,25;;4/10/16 22:00;1,2126;379;;4/13/16 11:30;3391;247
 	42.470,94 ;10/4/16 22:30;1,2107;378;;4/10/16 22:30;1,2118;378,5;;4/13/16 12:00;2587;676
 	42.470,96 ;10/4/16 23:00;1,2124;378,25;;4/10/16 23:00;1,214;378,75;;4/13/16 12:30;4502;170
 	42.470,98 ;10/4/16 23:30;1,2107;377,5;;4/10/16 23:30;1,2118;378,25;;4/13/16 13:00;3116;178
 	42.471,00 ;11/4/16 0:00;1,2104;377,75;;4/11/16 0:00;1,2118;378,5;;4/13/16 13:30;1581;161
 	42.471,02 ;11/4/16 0:30;1,2111;378;;4/11/16 0:30;1,2128;378,75;;4/13/16 14:00;1373;97
 	42.471,04 ;11/4/16 1:00;1,2109;378;;4/11/16 1:00;1,2118;378,5;;4/13/16 14:30;8789;94
 	42.471,06 ;11/4/16 1:30;1,2099;377,75;;4/11/16 1:30;1,2107;378,25;;4/13/16 15:00;2482;181
 	42.471,08 ;11/4/16 2:00;1,2063;376,5;;4/11/16 2:00;1,2076;377;;4/13/16 15:30;678;2
 	42.471,10 ;11/4/16 2:30;1,2033;375,75;;4/11/16 2:30;1,2043;376;;4/13/16 16:00;375;16
 	42.471,13 ;11/4/16 3:00;1,2031;375,75;;4/11/16 3:00;1,2036;376;;4/13/16 16:30;132;37
 	42.471,15 ;11/4/16 3:30;1,1979;374,25;;4/11/16 3:30;1,1986;374,75;;4/13/16 17:00;45;42
 	42.471,17 ;11/4/16 4:00;1,1997;375;;4/11/16 4:00;1,2008;375,5;;4/13/16 17:30;45;1
 	42.471,19 ;11/4/16 4:30;1,2038;376,25;;4/11/16 4:30;1,2044;376,75;;4/13/16 18:00;45;1
 	42.471,21 ;11/4/16 5:00;1,1987;374,75;;4/11/16 5:00;1,1991;375;;4/13/16 18:30;7;1
 	42.471,23 ;11/4/16 5:30;1,2009;375,25;;4/11/16 5:30;1,2017;375,75;;4/13/16 19:00;7;1
 	42.471,25 ;11/4/16 6:00;1,2057;376;;4/11/16 6:00;1,2062;376,75;;4/13/16 19:30;2;1
 	42.471,27 ;11/4/16 6:30;1,2051;376;;4/11/16 6:30;1,2057;376,5;;4/13/16 20:00;2;1
 	42.471,29 ;11/4/16 7:00;1,2047;376,25;;4/11/16 7:00;1,2054;376,75;;4/13/16 20:30;10;1
 	42.471,31 ;11/4/16 7:30;1,201;375,25;;4/11/16 7:30;1,2015;375,75;;4/13/16 21:00;35;22
 	42.471,33 ;11/4/16 8:00;1,2017;375,5;;4/11/16 8:00;1,2022;376;;4/13/16 21:30;2;7
 	42.471,35 ;11/4/16 8:30;1,2088;377,25;;4/11/16 8:30;1,2091;377,5;;4/13/16 22:00;2;6
 	42.471,38 ;11/4/16 9:00;1,2211;380,75;;4/11/16 9:00;1,2213;381;;4/13/16 22:30;2;1
 	42.471,40 ;11/4/16 9:30;1,2192;380,25;;4/11/16 9:30;1,2196;380,75;;4/13/16 23:00;2;2
 	42.471,42 ;11/4/16 10:00;1,2353;385;;4/11/16 10:00;1,2356;385,5;;4/13/16 23:30;11;2
 	42.471,44 ;11/4/16 10:30;1,2295;383,5;;4/11/16 10:30;1,2298;384;;4/14/16 0:00;4;2
 	42.471,46 ;11/4/16 11:00;1,2229;381,75;;4/11/16 11:00;1,2234;382;;4/14/16 0:30;23;2
 	42.471,48 ;11/4/16 11:30;1,23;383,75;;4/11/16 11:30;1,2303;384;;4/14/16 1:00;2;13
 	42.471,50 ;11/4/16 12:00;1,2296;383,5;;4/11/16;1,23;384;;4/14/16;10;15
 	42.471,52 ;11/4/16 12:30;1,2279;383;;4/11/16 12:30;1,2284;383,5;;4/14/16 2:00;7;2
 	42.471,54 ;11/4/16 13:00;1,2247;382,25;;4/11/16 13:00;1,2251;382,75;;4/14/16 2:30;22;2
 	42.471,56 ;11/4/16 13:30;1,2235;381,75;;4/11/16 13:30;1,2239;382,25;;4/14/16 3:00;3;2
 	42.471,58 ;11/4/16 14:00;1,2242;381,75;;4/11/16 14:00;1,2246;382,25;;4/14/16 3:30;98;801
 	42.471,60 ;11/4/16 14:30;1,2279;383,25;;4/11/16 14:30;1,2283;383,5;;4/14/16 4:00;78;102
 	42.471,63 ;11/4/16 15:00;1,2275;383,25;;4/11/16 15:00;1,2277;383,75;;4/14/16 4:30;291;44
 	42.471,65 ;11/4/16 15:30;1,2277;383;;4/11/16 15:30;1,2282;383,5;;4/14/16 5:00;109;30
 	42.471,67 ;11/4/16 16:00;1,2273;382,75;;4/11/16 16:00;1,2279;383,25;;4/14/16 5:30;68;267
 	42.471,69 ;11/4/16 16:30;1,2255;382,5;;4/11/16 16:30;1,226;383;;4/14/16 6:00;78;36
 	42.471,71 ;11/4/16 17:00;1,2242;381,75;;4/11/16 17:00;1,2259;383,25;;4/14/16 6:30;241;5
 	42.471,73 ;11/4/16 17:30;1,2242;382,25;;4/11/16 17:30;1,2259;383;;4/14/16 7:00;298;18
 	42.471,75 ;11/4/16 18:00;1,2242;382;;4/11/16 18:00;1,2259;383,75;;4/14/16 7:30;120;49
 	42.471,77 ;11/4/16 18:30;1,2239;382;;4/11/16 18:30;1,225;383,75;;4/14/16 8:00;156;18
 	42.471,79 ;11/4/16 19:00;1,2228;382;;4/11/16 19:00;1,2236;383,75;;4/14/16 8:30;202;130
 	42.471,81 ;11/4/16 19:30;1,2214;382;;4/11/16 19:30;1,2224;383,75;;4/14/16 9:00;1384;124
 	42.471,83 ;11/4/16 20:00;1,2225;382;;4/11/16 20:00;1,2235;383,75;;4/14/16 9:30;1687;262
 	42.471,85 ;11/4/16 20:30;1,2235;382;;4/11/16 20:30;1,2246;382,5;;4/14/16 10:00;1337;111
 	42.471,88 ;11/4/16 21:00;1,2233;382;;4/11/16 21:00;1,2245;382,5;;4/14/16 10:30;1561;461
 	42.471,90 ;11/4/16 21:30;1,2213;381,25;;4/11/16 21:30;1,2218;381,75;;4/14/16 11:00;2155;70
 	42.471,92 ;11/4/16 22:00;1,2234;382,25;;4/11/16 22:00;1,2245;382,75;;4/14/16 11:30;1641;604
 	42.471,94 ;11/4/16 22:30;1,2237;382;;4/11/16 22:30;1,2248;382,5;;4/14/16 12:00;1975;247
 	42.471,96 ;11/4/16 23:00;1,2231;381,5;;4/11/16 23:00;1,2238;382;;4/14/16 12:30;1154;91
 	42.471,98 ;11/4/16 23:30;1,2237;382;;4/11/16 23:30;1,2249;382,5;;4/14/16 13:00;2131;2
 	42.472,00 ;12/4/16 0:00;1,2234;381,75;;4/12/16 0:00;1,2243;382,25;;4/14/16 13:30;747;2
 	42.472,02 ;12/4/16 0:30;1,2234;381,75;;4/12/16 0:30;1,2241;382;;4/14/16 14:00;870;4
 	42.472,04 ;12/4/16 1:00;1,2234;381,75;;4/12/16 1:00;1,2241;382;;4/14/16 14:30;4504;209
 	42.472,06 ;12/4/16 1:30;1,2232;381,5;;4/12/16 1:30;1,2241;382;;4/14/16 15:00;895;2
 	42.472,08 ;12/4/16 2:00;1,221;381;;4/12/16 2:00;1,2222;381,5;;4/14/16 15:30;425;1
 	42.472,10 ;12/4/16 2:30;1,2245;382,25;;4/12/16 2:30;1,2255;382,5;;4/14/16 16:00;199;1
 	42.472,13 ;12/4/16 3:00;1,2297;383,5;;4/12/16 3:00;1,2305;384;;4/14/16 16:30;106;1
 	42.472,15 ;12/4/16 3:30;1,2317;384;;4/12/16 3:30;1,2325;384,5;;4/14/16 17:00;46;6
 	42.472,17 ;12/4/16 4:00;1,2365;385,75;;4/12/16 4:00;1,2374;386,25;;4/14/16 17:30;46;1
 	42.472,19 ;12/4/16 4:30;1,241;387;;4/12/16 4:30;1,2417;387,5;;4/14/16 18:30;25;1
 	42.472,21 ;12/4/16 5:00;1,2463;388,5;;4/12/16 5:00;1,2472;389;;4/14/16 19:00;16;1
 	42.472,23 ;12/4/16 5:30;1,2462;388,5;;4/12/16 5:30;1,2469;388,75;;4/14/16 19:30;246;1
 	42.472,25 ;12/4/16 6:00;1,2457;388,5;;4/12/16 6:00;1,2461;388,75;;4/14/16 20:00;94;1
 	42.472,27 ;12/4/16 6:30;1,2421;387,25;;4/12/16 6:30;1,2427;387,75;;4/14/16 20:30;126;1
 	42.472,29 ;12/4/16 7:00;1,2423;387,25;;4/12/16 7:00;1,2429;387,5;;4/14/16 21:00;3;1
 	42.472,31 ;12/4/16 7:30;1,2414;387,25;;4/12/16 7:30;1,2421;387,75;;4/14/16 21:30;18;1
 	42.472,33 ;12/4/16 8:00;1,2429;387,75;;4/12/16 8:00;1,2432;388,25;;4/14/16 22:00;38;1
 	42.472,35 ;12/4/16 8:30;1,2397;386,75;;4/12/16 8:30;1,24;387,25;;4/14/16 22:30;23;1
 	42.472,38 ;12/4/16 9:00;1,2418;387,5;;4/12/16 9:00;1,2423;387,75;;4/14/16 23:00;42;2
 	42.472,40 ;12/4/16 9:30;1,2505;389,5;;4/12/16 9:30;1,2509;389,75;;4/14/16 23:30;7;2
 	42.472,42 ;12/4/16 10:00;1,2508;388,75;;4/12/16 10:00;1,2512;389,25;;4/15/16 0:00;7;2
 	42.472,44 ;12/4/16 10:30;1,2497;389;;4/12/16 10:30;1,2501;389,25;;4/15/16 0:30;7;2
 	42.472,46 ;12/4/16 11:00;1,2633;392,75;;4/12/16 11:00;1,2639;393,25;;4/15/16 1:00;146;2
 	42.472,48 ;12/4/16 11:30;1,2723;395,25;;4/12/16 11:30;1,2727;395,5;;4/15/16 1:30;74;2
 	42.472,50 ;12/4/16 12:00;1,2772;396,75;;4/12/16;1,2778;397;;4/15/16;9;2
 	42.472,52 ;12/4/16 12:30;1,2747;396;;4/12/16 12:30;1,275;396,25;;4/15/16 2:30;21;1
 	42.472,54 ;12/4/16 13:00;1,2775;396,25;;4/12/16 13:00;1,278;396,5;;4/15/16 3:00;87;1
 	42.472,56 ;12/4/16 13:30;1,2778;396,25;;4/12/16 13:30;1,2781;396,75;;4/15/16 3:30;112;565
 	42.472,58 ;12/4/16 14:00;1,2797;397;;4/12/16 14:00;1,2803;397,25;;4/15/16 4:00;116;30
 	42.472,60 ;12/4/16 14:30;1,2839;398,25;;4/12/16 14:30;1,2844;398,75;;4/15/16 4:30;276;99
 	42.472,63 ;12/4/16 15:00;1,2857;398,5;;4/12/16 15:00;1,2861;399;;4/15/16 5:00;219;487
 	42.472,65 ;12/4/16 15:30;1,2863;398,25;;4/12/16 15:30;1,2868;398,5;;4/15/16 5:30;170;76
 	42.472,67 ;12/4/16 16:00;1,2843;397,25;;4/12/16 16:00;1,2846;398;;4/15/16 6:00;39;101
 	42.472,69 ;12/4/16 16:30;1,2874;398,75;;4/12/16 16:30;1,2882;399,25;;4/15/16 6:30;125;153
 	42.472,71 ;12/4/16 17:00;1,2778;395;;4/12/16 17:00;1,2791;396;;4/15/16 7:00;395;158
 	42.472,73 ;12/4/16 17:30;1,2778;395;;4/12/16 17:30;1,2791;395,75;;4/15/16 7:30;592;221
 	42.472,75 ;12/4/16 18:00;1,2778;395,25;;4/12/16 18:00;1,2791;396,75;;4/15/16 8:00;424;170
 	42.472,77 ;12/4/16 18:30;1,2802;395,25;;4/12/16 18:30;1,2807;396,75;;4/15/16 8:30;1807;95
 	42.472,79 ;12/4/16 19:00;1,2813;395,25;;4/12/16 19:00;1,2821;396,75;;4/15/16 9:00;3604;38
 	42.472,81 ;12/4/16 19:30;1,282;395,25;;4/12/16 19:30;1,2828;396,75;;4/15/16 9:30;2941;291
 	42.472,83 ;12/4/16 20:00;1,2831;395,25;;4/12/16 20:00;1,2835;396,75;;4/15/16 10:00;2341;113
 	42.472,85 ;12/4/16 20:30;1,2822;401,75;;4/12/16 20:30;1,2833;402,5;;4/15/16 10:30;1672;133
 	42.472,88 ;12/4/16 21:00;1,2805;401,25;;4/12/16 21:00;1,2812;402;;4/15/16 11:00;1711;438
 	42.472,90 ;12/4/16 21:30;1,2809;401,5;;4/12/16 21:30;1,2816;402,25;;4/15/16 11:30;3093;1100
 	42.472,92 ;12/4/16 22:00;1,2819;401,75;;4/12/16 22:00;1,2828;402,5;;4/15/16 12:00;2247;647
 	42.472,94 ;12/4/16 22:30;1,2847;403;;4/12/16 22:30;1,286;403,75;;4/15/16 12:30;1275;127
 	42.472,96 ;12/4/16 23:00;1,2844;402,75;;4/12/16 23:00;1,2853;403,5;;4/15/16 13:00;3207;75
 	42.472,98 ;12/4/16 23:30;1,2821;402,25;;4/12/16 23:30;1,2834;402,75;;4/15/16 13:30;2903;78
 	42.473,00 ;13/4/16 0:00;1,282;402,25;;4/13/16 0:00;1,2829;402,75;;4/15/16 14:00;2171;77
 	42.473,02 ;13/4/16 0:30;1,2807;401,75;;4/13/16 0:30;1,2817;402,25;;4/15/16 14:30;5678;125
 	42.473,04 ;13/4/16 1:00;1,2819;402,5;;4/13/16 1:00;1,2829;402,75;;4/15/16 15:00;898;16
 	42.473,06 ;13/4/16 1:30;1,2827;402,5;;4/13/16 1:30;1,2834;402,75;;4/15/16 15:30;601;43
 	42.473,08 ;13/4/16 2:00;1,2774;400,25;;4/13/16 2:00;1,2785;400,75;;4/15/16 16:00;302;4
 	42.473,10 ;13/4/16 2:30;1,2718;398,75;;4/13/16 2:30;1,2728;399;;4/15/16 16:30;59;6
 	42.473,13 ;13/4/16 3:00;1,269;397,25;;4/13/16 3:00;1,2698;397,75;;4/15/16 17:00;45;6
 	42.473,15 ;13/4/16 3:30;1,2723;398,5;;4/13/16 3:30;1,2731;399;;4/15/16 17:30;45;32
 	42.473,17 ;13/4/16 4:00;1,2772;400,75;;4/13/16 4:00;1,278;401,25;;4/17/16 18:30;797;121
 	42.473,19 ;13/4/16 4:30;1,2715;399;;4/13/16 4:30;1,2726;399,25;;4/17/16 19:00;168;12
 	42.473,21 ;13/4/16 5:00;1,2717;399;;4/13/16 5:00;1,2725;399,25;;4/17/16 19:30;166;30
 	42.473,23 ;13/4/16 5:30;1,2775;400,25;;4/13/16 5:30;1,2781;400,5;;4/17/16 20:00;11;46
 	42.473,25 ;13/4/16 6:00;1,2747;399,5;;4/13/16 6:00;1,2755;400;;4/17/16 20:30;55;3
 	42.473,27 ;13/4/16 6:30;1,279;401;;4/13/16 6:30;1,2797;401,25;;4/17/16 21:00;67;9
 	42.473,29 ;13/4/16 7:00;1,2768;400;;4/13/16 7:00;1,2774;400,5;;4/17/16 21:30;40;59
 	42.473,31 ;13/4/16 7:30;1,2728;399;;4/13/16 7:30;1,2732;399,25;;4/17/16 22:00;34;13
 	42.473,33 ;13/4/16 8:00;1,2802;401,25;;4/13/16 8:00;1,2806;401,75;;4/17/16 22:30;22;13
 	42.473,35 ;13/4/16 8:30;1,2808;401;;4/13/16 8:30;1,2811;401,5;;4/17/16 23:00;28;13
 	42.473,38 ;13/4/16 9:00;1,2805;401,25;;4/13/16 9:00;1,2808;401,75;;4/17/16 23:30;5;13
 	42.473,40 ;13/4/16 9:30;1,2847;402,25;;4/13/16 9:30;1,2849;402,5;;4/18/16 0:00;4;13
 	42.473,42 ;13/4/16 10:00;1,2792;400,5;;4/13/16 10:00;1,2796;401;;4/18/16 0:30;4;12
 	42.473,44 ;13/4/16 10:30;1,2841;402,25;;4/13/16 10:30;1,2844;402,75;;4/18/16 1:00;101;12
 	42.473,46 ;13/4/16 11:00;1,2922;404,5;;4/13/16 11:00;1,2927;405;;4/18/16 1:30;4;12
 	42.473,48 ;13/4/16 11:30;1,2772;400,5;;4/13/16 11:30;1,2775;400,75;;4/18/16 2:00;14;6
 	42.473,50 ;13/4/16 12:00;1,2845;403;;4/13/16;1,2847;403,5;;4/18/16;34;154
 	42.473,52 ;13/4/16 12:30;1,2753;401;;4/13/16 12:30;1,276;401,5;;4/18/16 3:00;42;307
 	42.473,54 ;13/4/16 13:00;1,277;401,75;;4/13/16 13:00;1,2775;402;;4/18/16 3:30;535;98
 	42.473,56 ;13/4/16 13:30;1,2758;401,5;;4/13/16 13:30;1,2762;401,75;;4/18/16 4:00;301;91
 	42.473,58 ;13/4/16 14:00;1,2827;403,25;;4/13/16 14:00;1,2832;403,75;;4/18/16 4:30;234;881
 	42.473,60 ;13/4/16 14:30;1,2727;400,5;;4/13/16 14:30;1,273;401;;4/18/16 5:00;618;363
 	42.473,63 ;13/4/16 15:00;1,2746;400,75;;4/13/16 15:00;1,275;401,5;;4/18/16 5:30;200;316
 	42.473,65 ;13/4/16 15:30;1,2739;401;;4/13/16 15:30;1,2744;401,25;;4/18/16 6:00;175;220
 	42.473,67 ;13/4/16 16:00;1,2742;400,75;;4/13/16 16:00;1,2746;401;;4/18/16 6:30;343;383
 	42.473,69 ;13/4/16 16:30;1,2727;400;;4/13/16 16:30;1,2731;400,5;;4/18/16 7:00;428;1742
 	42.473,71 ;13/4/16 17:00;1,2717;400;;4/13/16 17:00;1,2725;400,5;;4/18/16 7:30;350;78
 	42.473,73 ;13/4/16 17:30;1,2717;400,25;;4/13/16 17:30;1,2725;401;;4/18/16 8:00;338;71
 	42.473,75 ;13/4/16 18:00;1,2717;400,25;;4/13/16 18:00;1,2725;401;;4/18/16 8:30;901;454
 	42.473,77 ;13/4/16 18:30;1,2737;400,25;;4/13/16 18:30;1,2748;401;;4/18/16 9:00;1242;262
 	42.473,79 ;13/4/16 19:00;1,2747;400,25;;4/13/16 19:00;1,2751;401;;4/18/16 9:30;2800;135
 	42.473,81 ;13/4/16 19:30;1,2743;400,25;;4/13/16 19:30;1,275;401;;4/18/16 10:00;2521;1505
 	42.473,83 ;13/4/16 20:00;1,2764;400,25;;4/13/16 20:00;1,2768;401;;4/18/16 10:30;3113;1752
 	42.473,85 ;13/4/16 20:30;1,2726;400;;4/13/16 20:30;1,2736;400,5;;4/18/16 11:00;2696;931
 	42.473,88 ;13/4/16 21:00;1,2681;398,5;;4/13/16 21:00;1,269;399;;4/18/16 11:30;5262;389
 	42.473,90 ;13/4/16 21:30;1,2652;397,75;;4/13/16 21:30;1,266;398,25;;4/18/16 12:00;2861;643
 	42.473,92 ;13/4/16 22:00;1,2647;397,75;;4/13/16 22:00;1,266;398,25;;4/18/16 12:30;2393;718
 	42.473,94 ;13/4/16 22:30;1,2673;398,5;;4/13/16 22:30;1,2685;399,25;;4/18/16 13:00;1823;701
 	42.473,96 ;13/4/16 23:00;1,2669;398,5;;4/13/16 23:00;1,2685;399,25;;4/18/16 13:30;3122;117
 	42.473,98 ;13/4/16 23:30;1,2665;398,25;;4/13/16 23:30;1,2673;398,75;;4/18/16 14:00;1899;42
 	42.474,00 ;14/4/16 0:00;1,2649;397,75;;4/14/16 0:00;1,2658;398,25;;4/18/16 14:30;6779;46
 	42.474,02 ;14/4/16 0:30;1,2662;397,75;;4/14/16 0:30;1,2671;398,5;;4/18/16 15:00;1223;6
 	42.474,04 ;14/4/16 1:00;1,2641;397,5;;4/14/16 1:00;1,2647;397,75;;4/18/16 15:30;392;1
 	42.474,06 ;14/4/16 1:30;1,2642;397,5;;4/14/16 1:30;1,2655;398,25;;4/18/16 16:00;451;1
 	42.474,08 ;14/4/16 2:00;1,2652;398;;4/14/16 2:00;1,2658;398,5;;4/18/16 16:30;730;1
 	42.474,10 ;14/4/16 2:30;1,2616;397,25;;4/14/16 2:30;1,2627;397,75;;4/18/16 17:00;96;1
 	42.474,13 ;14/4/16 3:00;1,2631;397,5;;4/14/16 3:00;1,2641;398;;4/18/16 17:30;96;1
 	42.474,15 ;14/4/16 3:30;1,2599;396,25;;4/14/16 3:30;1,2606;396,75;;4/18/16 18:00;96;1
 	42.474,17 ;14/4/16 4:00;1,2646;397,5;;4/14/16 4:00;1,2653;398;;4/18/16 18:30;51;1
 	42.474,19 ;14/4/16 4:30;1,264;397,75;;4/14/16 4:30;1,2648;398;;4/18/16 19:00;51;1
 	42.474,21 ;14/4/16 5:00;1,2683;399;;4/14/16 5:00;1,2689;399,25;;4/18/16 19:30;10;1
 	42.474,23 ;14/4/16 5:30;1,2763;401,25;;4/14/16 5:30;1,277;401,5;;4/18/16 20:00;4;1
 	42.474,25 ;14/4/16 6:00;1,2755;400,5;;4/14/16 6:00;1,2764;401;;4/18/16 20:30;25;6
 	42.474,27 ;14/4/16 6:30;1,2759;400,5;;4/14/16 6:30;1,2767;401;;4/18/16 21:00;24;6
 	42.474,29 ;14/4/16 7:00;1,278;401,5;;4/14/16 7:00;1,2787;402;;4/18/16 21:30;13;6
 	42.474,31 ;14/4/16 7:30;1,2793;401,75;;4/14/16 7:30;1,28;402,25;;4/18/16 22:00;43;6
 	42.474,33 ;14/4/16 8:00;1,2794;401,75;;4/14/16 8:00;1,28;402,25;;4/18/16 22:30;25;6
 	42.474,35 ;14/4/16 8:30;1,2842;403,25;;4/14/16 8:30;1,2848;403,5;;4/18/16 23:00;10;44
 	42.474,38 ;14/4/16 9:00;1,2786;402,25;;4/14/16 9:00;1,2789;402,75;;4/18/16 23:30;17;44
 	42.474,40 ;14/4/16 9:30;1,2777;401,75;;4/14/16 9:30;1,2782;402,25;;4/19/16 0:00;4;44
 	42.474,42 ;14/4/16 10:00;1,2766;401,5;;4/14/16 10:00;1,2771;401,75;;4/19/16 0:30;4;1
 	42.474,44 ;14/4/16 10:30;1,2795;402;;4/14/16 10:30;1,28;402,5;;4/19/16 1:00;5;1
 	42.474,46 ;14/4/16 11:00;1,2802;402,5;;4/14/16 11:00;1,2804;402,75;;4/19/16 1:30;1;1
 	42.474,48 ;14/4/16 11:30;1,2784;401,5;;4/14/16 11:30;1,2791;402;;4/19/16 2:00;30;1
 	42.474,50 ;14/4/16 12:00;1,2848;403,75;;4/14/16;1,2853;404;;4/19/16;37;16
 	42.474,52 ;14/4/16 12:30;1,2843;403,5;;4/14/16 12:30;1,2848;404,25;;4/19/16 3:00;43;114
 	42.474,54 ;14/4/16 13:00;1,2826;403;;4/14/16 13:00;1,2831;403,75;;4/19/16 3:30;191;111
 	42.474,56 ;14/4/16 13:30;1,2804;402,5;;4/14/16 13:30;1,2807;403;;4/19/16 4:00;136;516
 	42.474,58 ;14/4/16 14:00;1,2754;401;;4/14/16 14:00;1,2759;401,5;;4/19/16 4:30;400;39
 	42.474,60 ;14/4/16 14:30;1,263;397,5;;4/14/16 14:30;1,2633;398;;4/19/16 5:00;482;539
